date,value,elevation,station_id
2015-07-01,48.0,1976,GHCND:USC00351946
2015-07-01,58.0,481,GHCND:USC00355055
2015-07-01,58.0,756,GHCND:USC00356907
2015-07-01,48.0,1381,GHCND:USR0000CKLA
2015-07-01,62.0,998,GHCND:USR0000OBUE
2015-07-01,67.0,1437,GHCND:USR0000OMOU
2015-07-01,55.0,1024,GHCND:USR0000OTOK
2015-07-01,65.0,1246,GHCND:USR0000OZIM
2015-07-01,53.0,1478,GHCND:USS0021F22S
2015-07-01,54.0,1645,GHCND:USS0021G17S
2015-07-01,52.0,1609,GHCND:USS0022F18S
2015-07-01,53.0,987,GHCND:USS0022F45S
2015-07-01,52.0,1831,GHCND:USS0022G06S
2015-07-01,61.0,1737,GHCND:USS0022G33S
2014-07-09,60.0,1737,GHCND:USS0022G33S
2014-07-09,43.0,1450,GHCND:USC00351546
2014-07-09,48.0,1274,GHCND:USC00351574
2014-07-09,53.0,1976,GHCND:USC00351946
2014-07-09,60.0,481,GHCND:USC00355055
2014-07-09,60.0,756,GHCND:USC00356907
2014-07-09,52.0,1381,GHCND:USR0000CKLA
2014-07-09,62.0,998,GHCND:USR0000OBUE
2014-07-09,62.0,1437,GHCND:USR0000OMOU
2014-07-09,58.0,1024,GHCND:USR0000OTOK
2014-07-09,61.0,1246,GHCND:USR0000OZIM
2014-07-09,53.0,1478,GHCND:USS0021F22S
2014-07-09,58.0,1645,GHCND:USS0021G17S
2014-07-09,51.0,1609,GHCND:USS0022F18S
2014-07-09,56.0,987,GHCND:USS0022F45S
2014-07-09,49.0,1831,GHCND:USS0022G06S
2014-07-08,62.0,1737,GHCND:USS0022G33S
2014-07-08,50.0,1450,GHCND:USC00351546
2014-07-08,48.0,1274,GHCND:USC00351574
2014-07-08,50.0,1976,GHCND:USC00351946
2014-07-08,54.0,481,GHCND:USC00355055
2014-07-08,60.0,756,GHCND:USC00356907
2014-07-08,50.0,1381,GHCND:USR0000CKLA
2014-07-08,61.0,998,GHCND:USR0000OBUE
2014-07-08,65.0,1437,GHCND:USR0000OMOU
2014-07-08,56.0,1024,GHCND:USR0000OTOK
2014-07-08,64.0,1246,GHCND:USR0000OZIM
2014-07-08,55.0,1478,GHCND:USS0021F22S
2014-07-08,55.0,1645,GHCND:USS0021G17S
2014-07-08,51.0,1609,GHCND:USS0022F18S
2014-07-08,54.0,987,GHCND:USS0022F45S
2014-07-08,48.0,1831,GHCND:USS0022G06S
2014-07-07,56.0,1737,GHCND:USS0022G33S
2014-07-07,49.0,1450,GHCND:USC00351546
2014-07-07,45.0,1274,GHCND:USC00351574
2014-07-07,47.0,1976,GHCND:USC00351946
2014-07-07,54.0,481,GHCND:USC00355055
2014-07-07,53.0,756,GHCND:USC00356907
2014-07-07,42.0,1381,GHCND:USR0000CKLA
2014-07-07,57.0,998,GHCND:USR0000OBUE
2014-07-07,63.0,1437,GHCND:USR0000OMOU
2014-07-07,50.0,1024,GHCND:USR0000OTOK
2014-07-07,60.0,1246,GHCND:USR0000OZIM
2014-07-07,51.0,1478,GHCND:USS0021F22S
2014-07-07,53.0,1645,GHCND:USS0021G17S
2014-07-07,47.0,1609,GHCND:USS0022F18S
2014-07-07,50.0,987,GHCND:USS0022F45S
2014-07-07,44.0,1831,GHCND:USS0022G06S
2014-07-06,55.0,1737,GHCND:USS0022G33S
2014-07-06,43.0,1450,GHCND:USC00351546
2014-07-06,41.0,1274,GHCND:USC00351574
2014-07-06,43.0,1976,GHCND:USC00351946
2014-07-06,52.0,481,GHCND:USC00355055
2014-07-06,52.0,756,GHCND:USC00356907
2014-07-06,42.0,1381,GHCND:USR0000CKLA
2014-07-06,55.0,998,GHCND:USR0000OBUE
2014-07-06,63.0,1437,GHCND:USR0000OMOU
2014-07-06,50.0,1024,GHCND:USR0000OTOK
2014-07-06,58.0,1246,GHCND:USR0000OZIM
2014-07-06,48.0,1478,GHCND:USS0021F22S
2014-07-06,50.0,1645,GHCND:USS0021G17S
2014-07-06,48.0,1609,GHCND:USS0022F18S
2014-07-06,49.0,987,GHCND:USS0022F45S
2014-07-06,44.0,1831,GHCND:USS0022G06S
2014-07-05,41.0,1450,GHCND:USC00351546
2014-07-05,40.0,1274,GHCND:USC00351574
2014-07-05,43.0,1976,GHCND:USC00351946
2014-07-05,51.0,481,GHCND:USC00355055
2014-07-05,51.0,756,GHCND:USC00356907
2014-07-05,40.0,1381,GHCND:USR0000CKLA
2014-07-05,53.0,998,GHCND:USR0000OBUE
2014-07-05,57.0,1437,GHCND:USR0000OMOU
2014-07-05,47.0,1024,GHCND:USR0000OTOK
2014-07-05,55.0,1246,GHCND:USR0000OZIM
2014-07-05,41.0,1478,GHCND:USS0021F22S
2014-07-05,49.0,1645,GHCND:USS0021G17S
2014-07-05,45.0,1609,GHCND:USS0022F18S
2014-07-05,46.0,987,GHCND:USS0022F45S
2014-07-05,41.0,1831,GHCND:USS0022G06S
2014-07-05,52.0,1737,GHCND:USS0022G33S
2014-07-04,51.0,1737,GHCND:USS0022G33S
2014-07-04,36.0,1450,GHCND:USC00351546
2014-07-04,39.0,1274,GHCND:USC00351574
2014-07-04,43.0,1976,GHCND:USC00351946
2014-07-04,51.0,481,GHCND:USC00355055
2014-07-04,49.0,756,GHCND:USC00356907
2014-07-04,39.0,1381,GHCND:USR0000CKLA
2014-07-04,55.0,998,GHCND:USR0000OBUE
2014-07-04,57.0,1437,GHCND:USR0000OMOU
2014-07-04,46.0,1024,GHCND:USR0000OTOK
2014-07-04,53.0,1246,GHCND:USR0000OZIM
2014-07-04,43.0,1478,GHCND:USS0021F22S
2014-07-04,50.0,1645,GHCND:USS0021G17S
2014-07-04,42.0,1609,GHCND:USS0022F18S
2014-07-04,47.0,987,GHCND:USS0022F45S
2014-07-04,39.0,1831,GHCND:USS0022G06S
2014-07-03,52.0,1737,GHCND:USS0022G33S
2014-07-03,29.0,1450,GHCND:USC00351546
2014-07-03,47.0,1274,GHCND:USC00351574
2014-07-03,42.0,1976,GHCND:USC00351946
2014-07-03,54.0,481,GHCND:USC00355055
2014-07-03,52.0,756,GHCND:USC00356907
2014-07-03,45.0,1381,GHCND:USR0000CKLA
2014-07-03,54.0,998,GHCND:USR0000OBUE
2014-07-03,56.0,1437,GHCND:USR0000OMOU
2014-07-03,51.0,1024,GHCND:USR0000OTOK
2014-07-03,54.0,1246,GHCND:USR0000OZIM
2014-07-03,44.0,1478,GHCND:USS0021F22S
2014-07-03,49.0,1645,GHCND:USS0021G17S
2014-07-03,43.0,1609,GHCND:USS0022F18S
2014-07-03,50.0,987,GHCND:USS0022F45S
2014-07-03,45.0,1831,GHCND:USS0022G06S
2014-07-02,56.0,1737,GHCND:USS0022G33S
2014-07-02,29.0,1450,GHCND:USC00351546
2014-07-02,46.0,1274,GHCND:USC00351574
2014-07-02,41.0,1976,GHCND:USC00351946
2014-07-02,54.0,481,GHCND:USC00355055
2014-07-02,58.0,756,GHCND:USC00356907
2014-07-02,51.0,1381,GHCND:USR0000CKLA
2014-07-02,59.0,998,GHCND:USR0000OBUE
2014-07-02,58.0,1437,GHCND:USR0000OMOU
2014-07-02,56.0,1024,GHCND:USR0000OTOK
2014-07-02,60.0,1246,GHCND:USR0000OZIM
2014-07-02,51.0,1478,GHCND:USS0021F22S
2014-07-02,54.0,1645,GHCND:USS0021G17S
2014-07-02,49.0,1609,GHCND:USS0022F18S
2014-07-02,54.0,987,GHCND:USS0022F45S
2014-07-02,50.0,1831,GHCND:USS0022G06S
2014-07-01,56.0,1737,GHCND:USS0022G33S
2014-07-01,28.0,1450,GHCND:USC00351546
2014-07-01,45.0,1274,GHCND:USC00351574
2014-07-01,41.0,1976,GHCND:USC00351946
2014-07-01,48.0,481,GHCND:USC00355055
2014-07-01,52.0,756,GHCND:USC00356907
2014-07-01,39.0,1381,GHCND:USR0000CKLA
2014-07-01,56.0,998,GHCND:USR0000OBUE
2014-07-01,66.0,1437,GHCND:USR0000OMOU
2014-07-01,50.0,1024,GHCND:USR0000OTOK
2014-07-01,66.0,1246,GHCND:USR0000OZIM
2014-07-01,49.0,1478,GHCND:USS0021F22S
2014-07-01,47.0,1645,GHCND:USS0021G17S
2014-07-01,50.0,1609,GHCND:USS0022F18S
2014-07-01,52.0,987,GHCND:USS0022F45S
2014-07-01,44.0,1831,GHCND:USS0022G06S
2013-07-09,56.0,1737,GHCND:USS0022G33S
2013-07-09,41.0,1450,GHCND:USC00351546
2013-07-09,45.0,1274,GHCND:USC00351574
2013-07-09,42.0,1976,GHCND:USC00351946
2013-07-09,52.0,481,GHCND:USC00355055
2013-07-09,55.0,756,GHCND:USC00356907
2013-07-09,43.0,1381,GHCND:USR0000CKLA
2013-07-09,57.0,998,GHCND:USR0000OBUE
2013-07-09,62.0,1437,GHCND:USR0000OMOU
2013-07-09,52.0,1024,GHCND:USR0000OTOK
2013-07-09,61.0,1246,GHCND:USR0000OZIM
2013-07-09,49.0,1478,GHCND:USS0021F22S
2013-07-09,50.0,1645,GHCND:USS0021G17S
2013-07-09,50.0,1609,GHCND:USS0022F18S
2013-07-09,50.0,987,GHCND:USS0022F45S
2013-07-09,47.0,1831,GHCND:USS0022G06S
2013-07-08,51.0,1737,GHCND:USS0022G33S
2013-07-08,36.0,1450,GHCND:USC00351546
2013-07-08,50.0,1274,GHCND:USC00351574
2013-07-08,42.0,1976,GHCND:USC00351946
2013-07-08,51.0,481,GHCND:USC00355055
2013-07-08,50.0,756,GHCND:USC00356907
2013-07-08,42.0,1381,GHCND:USR0000CKLA
2013-07-08,52.0,998,GHCND:USR0000OBUE
2013-07-08,55.0,1437,GHCND:USR0000OMOU
2013-07-08,47.0,1024,GHCND:USR0000OTOK
2013-07-08,54.0,1246,GHCND:USR0000OZIM
2013-07-08,42.0,1478,GHCND:USS0021F22S
2013-07-08,46.0,1645,GHCND:USS0021G17S
2013-07-08,41.0,1609,GHCND:USS0022F18S
2013-07-08,46.0,987,GHCND:USS0022F45S
2013-07-08,44.0,1831,GHCND:USS0022G06S
2013-07-07,51.0,1737,GHCND:USS0022G33S
2013-07-07,38.0,1450,GHCND:USC00351546
2013-07-07,41.0,1274,GHCND:USC00351574
2013-07-07,42.0,1976,GHCND:USC00351946
2013-07-07,47.0,481,GHCND:USC00355055
2013-07-07,50.0,756,GHCND:USC00356907
2013-07-07,40.0,1381,GHCND:USR0000CKLA
2013-07-07,50.0,998,GHCND:USR0000OBUE
2013-07-07,55.0,1437,GHCND:USR0000OMOU
2013-07-07,45.0,1024,GHCND:USR0000OTOK
2013-07-07,54.0,1246,GHCND:USR0000OZIM
2013-07-07,45.0,1478,GHCND:USS0021F22S
2013-07-07,49.0,1645,GHCND:USS0021G17S
2013-07-07,41.0,1609,GHCND:USS0022F18S
2013-07-07,45.0,987,GHCND:USS0022F45S
2013-07-07,44.0,1831,GHCND:USS0022G06S
2013-07-06,50.0,1737,GHCND:USS0022G33S
2013-07-06,32.0,1450,GHCND:USC00351546
2013-07-06,49.0,1274,GHCND:USC00351574
2013-07-06,40.0,1976,GHCND:USC00351946
2013-07-06,48.0,481,GHCND:USC00355055
2013-07-06,45.0,756,GHCND:USC00356907
2013-07-06,37.0,1381,GHCND:USR0000CKLA
2013-07-06,48.0,998,GHCND:USR0000OBUE
2013-07-06,51.0,1437,GHCND:USR0000OMOU
2013-07-06,42.0,1024,GHCND:USR0000OTOK
2013-07-06,50.0,1246,GHCND:USR0000OZIM
2013-07-06,40.0,1478,GHCND:USS0021F22S
2013-07-06,44.0,1645,GHCND:USS0021G17S
2013-07-06,36.0,1609,GHCND:USS0022F18S
2013-07-06,42.0,987,GHCND:USS0022F45S
2013-07-06,40.0,1831,GHCND:USS0022G06S
2013-07-05,48.0,1737,GHCND:USS0022G33S
2013-07-05,40.0,1450,GHCND:USC00351546
2013-07-05,42.0,1274,GHCND:USC00351574
2013-07-05,41.0,1976,GHCND:USC00351946
2013-07-05,52.0,481,GHCND:USC00355055
2013-07-05,47.0,756,GHCND:USC00356907
2013-07-05,40.0,1381,GHCND:USR0000CKLA
2013-07-05,51.0,998,GHCND:USR0000OBUE
2013-07-05,48.0,1437,GHCND:USR0000OMOU
2013-07-05,45.0,1024,GHCND:USR0000OTOK
2013-07-05,48.0,1246,GHCND:USR0000OZIM
2013-07-05,44.0,1478,GHCND:USS0021F22S
2013-07-05,44.0,1645,GHCND:USS0021G17S
2013-07-05,38.0,1609,GHCND:USS0022F18S
2013-07-05,45.0,987,GHCND:USS0022F45S
2013-07-05,42.0,1831,GHCND:USS0022G06S
2013-07-04,51.0,1737,GHCND:USS0022G33S
2013-07-04,42.0,1450,GHCND:USC00351546
2013-07-04,46.0,1274,GHCND:USC00351574
2013-07-04,47.0,1976,GHCND:USC00351946
2013-07-04,56.0,481,GHCND:USC00355055
2013-07-04,55.0,756,GHCND:USC00356907
2013-07-04,45.0,1381,GHCND:USR0000CKLA
2013-07-04,57.0,998,GHCND:USR0000OBUE
2013-07-04,53.0,1437,GHCND:USR0000OMOU
2013-07-04,51.0,1024,GHCND:USR0000OTOK
2013-07-04,54.0,1246,GHCND:USR0000OZIM
2013-07-04,48.0,1478,GHCND:USS0021F22S
2013-07-04,49.0,1645,GHCND:USS0021G17S
2013-07-04,45.0,1609,GHCND:USS0022F18S
2013-07-04,50.0,987,GHCND:USS0022F45S
2013-07-04,47.0,1831,GHCND:USS0022G06S
2013-07-03,54.0,1450,GHCND:USC00351546
2013-07-03,55.0,1274,GHCND:USC00351574
2013-07-03,53.0,1976,GHCND:USC00351946
2013-07-03,61.0,481,GHCND:USC00355055
2013-07-03,64.0,756,GHCND:USC00356907
2013-07-03,56.0,1381,GHCND:USR0000CKLA
2013-07-03,64.0,998,GHCND:USR0000OBUE
2013-07-03,64.0,1437,GHCND:USR0000OMOU
2013-07-03,60.0,1024,GHCND:USR0000OTOK
2013-07-03,65.0,1246,GHCND:USR0000OZIM
2013-07-03,56.0,1478,GHCND:USS0021F22S
2013-07-03,59.0,1645,GHCND:USS0021G17S
2013-07-03,52.0,1609,GHCND:USS0022F18S
2013-07-03,56.0,987,GHCND:USS0022F45S
2013-07-03,53.0,1831,GHCND:USS0022G06S
2013-07-03,59.0,1737,GHCND:USS0022G33S
2013-07-02,63.0,1737,GHCND:USS0022G33S
2013-07-02,52.0,1450,GHCND:USC00351546
2013-07-02,52.0,1274,GHCND:USC00351574
2013-07-02,54.0,1976,GHCND:USC00351946
2013-07-02,61.0,481,GHCND:USC00355055
2013-07-02,61.0,756,GHCND:USC00356907
2013-07-02,52.0,1381,GHCND:USR0000CKLA
2013-07-02,64.0,998,GHCND:USR0000OBUE
2013-07-02,69.0,1437,GHCND:USR0000OMOU
2013-07-02,59.0,1024,GHCND:USR0000OTOK
2013-07-02,64.0,1246,GHCND:USR0000OZIM
2013-07-02,54.0,1478,GHCND:USS0021F22S
2013-07-02,58.0,1645,GHCND:USS0021G17S
2013-07-02,53.0,1609,GHCND:USS0022F18S
2013-07-02,58.0,987,GHCND:USS0022F45S
2013-07-02,53.0,1831,GHCND:USS0022G06S
2013-07-01,58.0,1737,GHCND:USS0022G33S
2013-07-01,56.0,1450,GHCND:USC00351546
2013-07-01,53.0,1274,GHCND:USC00351574
2013-07-01,50.0,1976,GHCND:USC00351946
2013-07-01,56.0,481,GHCND:USC00355055
2013-07-01,55.0,756,GHCND:USC00356907
2013-07-01,53.0,1381,GHCND:USR0000CKLA
2013-07-01,62.0,998,GHCND:USR0000OBUE
2013-07-01,63.0,1437,GHCND:USR0000OMOU
2013-07-01,58.0,1024,GHCND:USR0000OTOK
2013-07-01,62.0,1246,GHCND:USR0000OZIM
2013-07-01,60.0,1478,GHCND:USS0021F22S
2013-07-01,56.0,1645,GHCND:USS0021G17S
2013-07-01,55.0,1609,GHCND:USS0022F18S
2013-07-01,57.0,987,GHCND:USS0022F45S
2013-07-01,53.0,1831,GHCND:USS0022G06S
2012-07-09,41.0,1450,GHCND:USC00351546
2012-07-09,46.0,1274,GHCND:USC00351574
2012-07-09,46.0,1274,GHCND:USC00351574
2012-07-09,45.0,1976,GHCND:USC00351946
2012-07-09,55.0,481,GHCND:USC00355055
2012-07-09,55.0,756,GHCND:USC00356907
2012-07-09,48.0,1381,GHCND:USR0000CKLA
2012-07-09,59.0,998,GHCND:USR0000OBUE
2012-07-09,61.0,1437,GHCND:USR0000OMOU
2012-07-09,52.0,1024,GHCND:USR0000OTOK
2012-07-09,58.0,1246,GHCND:USR0000OZIM
2012-07-09,48.0,1478,GHCND:USS0021F22S
2012-07-09,54.0,1645,GHCND:USS0021G17S
2012-07-09,49.0,1609,GHCND:USS0022F18S
2012-07-09,52.0,987,GHCND:USS0022F45S
2012-07-09,47.0,1831,GHCND:USS0022G06S
2012-07-09,57.0,1737,GHCND:USS0022G33S
2012-07-08,45.0,1450,GHCND:USC00351546
2012-07-08,50.0,1274,GHCND:USC00351574
2012-07-08,41.0,1976,GHCND:USC00351946
2012-07-08,52.0,481,GHCND:USC00355055
2012-07-08,55.0,756,GHCND:USC00356907
2012-07-08,45.0,1381,GHCND:USR0000CKLA
2012-07-08,58.0,998,GHCND:USR0000OBUE
2012-07-08,62.0,1437,GHCND:USR0000OMOU
2012-07-08,53.0,1024,GHCND:USR0000OTOK
2012-07-08,60.0,1246,GHCND:USR0000OZIM
2012-07-08,52.0,1478,GHCND:USS0021F22S
2012-07-08,53.0,1645,GHCND:USS0021G17S
2012-07-08,50.0,1609,GHCND:USS0022F18S
2012-07-08,52.0,987,GHCND:USS0022F45S
2012-07-08,48.0,1831,GHCND:USS0022G06S
2012-07-08,56.0,1737,GHCND:USS0022G33S
2012-07-07,46.0,1450,GHCND:USC00351546
2012-07-07,45.0,1274,GHCND:USC00351574
2012-07-07,40.0,1976,GHCND:USC00351946
2012-07-07,51.0,481,GHCND:USC00355055
2012-07-07,51.0,756,GHCND:USC00356907
2012-07-07,40.0,1381,GHCND:USR0000CKLA
2012-07-07,54.0,998,GHCND:USR0000OBUE
2012-07-07,58.0,1437,GHCND:USR0000OMOU
2012-07-07,48.0,1024,GHCND:USR0000OTOK
2012-07-07,57.0,1246,GHCND:USR0000OZIM
2012-07-07,46.0,1478,GHCND:USS0021F22S
2012-07-07,48.0,1645,GHCND:USS0021G17S
2012-07-07,45.0,1609,GHCND:USS0022F18S
2012-07-07,48.0,987,GHCND:USS0022F45S
2012-07-07,43.0,1831,GHCND:USS0022G06S
2012-07-07,52.0,1737,GHCND:USS0022G33S
2012-07-06,30.0,1450,GHCND:USC00351546
2012-07-06,45.0,1274,GHCND:USC00351574
2012-07-06,38.0,1976,GHCND:USC00351946
2012-07-06,46.0,481,GHCND:USC00355055
2012-07-06,49.0,756,GHCND:USC00356907
2012-07-06,40.0,1381,GHCND:USR0000CKLA
2012-07-06,51.0,998,GHCND:USR0000OBUE
2012-07-06,56.0,1437,GHCND:USR0000OMOU
2012-07-06,46.0,1024,GHCND:USR0000OTOK
2012-07-06,53.0,1246,GHCND:USR0000OZIM
2012-07-06,44.0,1478,GHCND:USS0021F22S
2012-07-06,45.0,1645,GHCND:USS0021G17S
2012-07-06,45.0,1609,GHCND:USS0022F18S
2012-07-06,46.0,987,GHCND:USS0022F45S
2012-07-06,42.0,1831,GHCND:USS0022G06S
2012-07-06,50.0,1737,GHCND:USS0022G33S
2012-07-05,38.0,1450,GHCND:USC00351546
2012-07-05,41.0,1274,GHCND:USC00351574
2012-07-05,33.0,1976,GHCND:USC00351946
2012-07-05,45.0,481,GHCND:USC00355055
2012-07-05,41.0,756,GHCND:USC00356907
2012-07-05,36.0,1381,GHCND:USR0000CKLA
2012-07-05,46.0,998,GHCND:USR0000OBUE
2012-07-05,50.0,1437,GHCND:USR0000OMOU
2012-07-05,40.0,1024,GHCND:USR0000OTOK
2012-07-05,47.0,1246,GHCND:USR0000OZIM
2012-07-05,40.0,1478,GHCND:USS0021F22S
2012-07-05,41.0,1645,GHCND:USS0021G17S
2012-07-05,40.0,1609,GHCND:USS0022F18S
2012-07-05,41.0,987,GHCND:USS0022F45S
2012-07-05,37.0,1831,GHCND:USS0022G06S
2012-07-05,45.0,1737,GHCND:USS0022G33S
2012-07-04,34.0,1450,GHCND:USC00351546
2012-07-04,33.0,1274,GHCND:USC00351574
2012-07-04,32.0,1976,GHCND:USC00351946
2012-07-04,46.0,481,GHCND:USC00355055
2012-07-04,33.0,1381,GHCND:USR0000CKLA
2012-07-04,45.0,998,GHCND:USR0000OBUE
2012-07-04,46.0,1437,GHCND:USR0000OMOU
2012-07-04,37.0,1024,GHCND:USR0000OTOK
2012-07-04,42.0,1246,GHCND:USR0000OZIM
2012-07-04,35.0,1478,GHCND:USS0021F22S
2012-07-04,36.0,1645,GHCND:USS0021G17S
2012-07-04,35.0,1609,GHCND:USS0022F18S
2012-07-04,39.0,987,GHCND:USS0022F45S
2012-07-04,33.0,1831,GHCND:USS0022G06S
2012-07-04,40.0,1737,GHCND:USS0022G33S
2012-07-03,36.0,1450,GHCND:USC00351546
2012-07-03,35.0,1976,GHCND:USC00351946
2012-07-03,51.0,481,GHCND:USC00355055
2012-07-03,50.0,756,GHCND:USC00356907
2012-07-03,37.0,1381,GHCND:USR0000CKLA
2012-07-03,49.0,998,GHCND:USR0000OBUE
2012-07-03,44.0,1437,GHCND:USR0000OMOU
2012-07-03,43.0,1024,GHCND:USR0000OTOK
2012-07-03,46.0,1246,GHCND:USR0000OZIM
2012-07-03,42.0,1478,GHCND:USS0021F22S
2012-07-03,42.0,1645,GHCND:USS0021G17S
2012-07-03,38.0,1609,GHCND:USS0022F18S
2012-07-03,44.0,987,GHCND:USS0022F45S
2012-07-03,39.0,1831,GHCND:USS0022G06S
2012-07-03,42.0,1737,GHCND:USS0022G33S
2012-07-02,37.0,1450,GHCND:USC00351546
2012-07-02,48.0,1274,GHCND:USC00351574
2012-07-02,35.0,1976,GHCND:USC00351946
2012-07-02,52.0,481,GHCND:USC00355055
2012-07-02,49.0,756,GHCND:USC00356907
2012-07-02,40.0,1381,GHCND:USR0000CKLA
2012-07-02,53.0,998,GHCND:USR0000OBUE
2012-07-02,46.0,1437,GHCND:USR0000OMOU
2012-07-02,46.0,1024,GHCND:USR0000OTOK
2012-07-02,47.0,1246,GHCND:USR0000OZIM
2012-07-02,40.0,1478,GHCND:USS0021F22S
2012-07-02,43.0,1645,GHCND:USS0021G17S
2012-07-02,42.0,1609,GHCND:USS0022F18S
2012-07-02,48.0,987,GHCND:USS0022F45S
2012-07-02,39.0,1831,GHCND:USS0022G06S
2012-07-02,46.0,1737,GHCND:USS0022G33S
2012-07-01,46.0,1450,GHCND:USC00351546
2012-07-01,48.0,1274,GHCND:USC00351574
2012-07-01,37.0,1976,GHCND:USC00351946
2012-07-01,55.0,481,GHCND:USC00355055
2012-07-01,58.0,756,GHCND:USC00356907
2012-07-01,49.0,1381,GHCND:USR0000CKLA
2012-07-01,56.0,998,GHCND:USR0000OBUE
2012-07-01,51.0,1437,GHCND:USR0000OMOU
2012-07-01,51.0,1024,GHCND:USR0000OTOK
2012-07-01,53.0,1246,GHCND:USR0000OZIM
2012-07-01,47.0,1478,GHCND:USS0021F22S
2012-07-01,47.0,1645,GHCND:USS0021G17S
2012-07-01,46.0,1609,GHCND:USS0022F18S
2012-07-01,52.0,987,GHCND:USS0022F45S
2012-07-01,43.0,1831,GHCND:USS0022G06S
2012-07-01,47.0,1737,GHCND:USS0022G33S
2011-07-09,36.0,1274,GHCND:USC00351574
2011-07-09,31.0,1976,GHCND:USC00351946
2011-07-09,47.0,481,GHCND:USC00355055
2011-07-09,46.0,756,GHCND:USC00356907
2011-07-09,34.0,1381,GHCND:USR0000CKLA
2011-07-09,45.0,998,GHCND:USR0000OBUE
2011-07-09,52.0,1437,GHCND:USR0000OMOU
2011-07-09,39.0,1024,GHCND:USR0000OTOK
2011-07-09,49.0,1246,GHCND:USR0000OZIM
2011-07-09,39.0,1478,GHCND:USS0021F22S
2011-07-09,44.0,1645,GHCND:USS0021G17S
2011-07-09,38.0,1609,GHCND:USS0022F18S
2011-07-09,41.0,987,GHCND:USS0022F45S
2011-07-09,38.0,1831,GHCND:USS0022G06S
2011-07-09,47.0,1737,GHCND:USS0022G33S
2011-07-08,41.0,1737,GHCND:USS0022G33S
2011-07-08,28.0,1450,GHCND:USC00351546
2011-07-08,32.0,1274,GHCND:USC00351574
2011-07-08,30.0,1976,GHCND:USC00351946
2011-07-08,48.0,481,GHCND:USC00355055
2011-07-08,43.0,756,GHCND:USC00356907
2011-07-08,28.0,1381,GHCND:USR0000CKLA
2011-07-08,50.0,998,GHCND:USR0000OBUE
2011-07-08,45.0,1437,GHCND:USR0000OMOU
2011-07-08,38.0,1024,GHCND:USR0000OTOK
2011-07-08,43.0,1246,GHCND:USR0000OZIM
2011-07-08,31.0,1478,GHCND:USS0021F22S
2011-07-08,34.0,1645,GHCND:USS0021G17S
2011-07-08,31.0,1609,GHCND:USS0022F18S
2011-07-08,39.0,987,GHCND:USS0022F45S
2011-07-08,31.0,1831,GHCND:USS0022G06S
2011-07-07,44.0,1737,GHCND:USS0022G33S
2011-07-07,36.0,1450,GHCND:USC00351546
2011-07-07,52.0,1274,GHCND:USC00351574
2011-07-07,38.0,1976,GHCND:USC00351946
2011-07-07,53.0,481,GHCND:USC00355055
2011-07-07,55.0,756,GHCND:USC00356907
2011-07-07,45.0,1381,GHCND:USR0000CKLA
2011-07-07,53.0,998,GHCND:USR0000OBUE
2011-07-07,48.0,1437,GHCND:USR0000OMOU
2011-07-07,47.0,1024,GHCND:USR0000OTOK
2011-07-07,50.0,1246,GHCND:USR0000OZIM
2011-07-07,42.0,1478,GHCND:USS0021F22S
2011-07-07,41.0,1645,GHCND:USS0021G17S
2011-07-07,40.0,1609,GHCND:USS0022F18S
2011-07-07,46.0,987,GHCND:USS0022F45S
2011-07-07,37.0,1831,GHCND:USS0022G06S
2011-07-06,55.0,1737,GHCND:USS0022G33S
2011-07-06,42.0,1450,GHCND:USC00351546
2011-07-06,43.0,1274,GHCND:USC00351574
2011-07-06,39.0,1976,GHCND:USC00351946
2011-07-06,50.0,481,GHCND:USC00355055
2011-07-06,49.0,756,GHCND:USC00356907
2011-07-06,42.0,1381,GHCND:USR0000CKLA
2011-07-06,55.0,998,GHCND:USR0000OBUE
2011-07-06,60.0,1437,GHCND:USR0000OMOU
2011-07-06,48.0,1024,GHCND:USR0000OTOK
2011-07-06,57.0,1246,GHCND:USR0000OZIM
2011-07-06,50.0,1478,GHCND:USS0021F22S
2011-07-06,52.0,1645,GHCND:USS0021G17S
2011-07-06,45.0,1609,GHCND:USS0022F18S
2011-07-06,48.0,987,GHCND:USS0022F45S
2011-07-06,41.0,1831,GHCND:USS0022G06S
2011-07-05,44.0,1274,GHCND:USC00351574
2011-07-05,35.0,1976,GHCND:USC00351946
2011-07-05,48.0,481,GHCND:USC00355055
2011-07-05,40.0,1381,GHCND:USR0000CKLA
2011-07-05,51.0,998,GHCND:USR0000OBUE
2011-07-05,58.0,1437,GHCND:USR0000OMOU
2011-07-05,44.0,1024,GHCND:USR0000OTOK
2011-07-05,55.0,1246,GHCND:USR0000OZIM
2011-07-05,48.0,1478,GHCND:USS0021F22S
2011-07-05,51.0,1645,GHCND:USS0021G17S
2011-07-05,44.0,1609,GHCND:USS0022F18S
2011-07-05,44.0,987,GHCND:USS0022F45S
2011-07-05,39.0,1831,GHCND:USS0022G06S
2011-07-05,51.0,1737,GHCND:USS0022G33S
2011-07-04,42.0,1274,GHCND:USC00351574
2011-07-04,35.0,1976,GHCND:USC00351946
2011-07-04,49.0,481,GHCND:USC00355055
2011-07-04,46.0,756,GHCND:USC00356907
2011-07-04,39.0,1381,GHCND:USR0000CKLA
2011-07-04,49.0,998,GHCND:USR0000OBUE
